,year,season,Trip,set,hooks,species,Numb,program,EorW,CPUE(per 1k hooks)
9993,2015.0,2.0,11.7,100.0,680.0,0.0,0.0,1.0,1.0,0.0
9994,2015.0,2.0,11.7,101.0,680.0,0.0,0.0,1.0,1.0,0.0
9995,2015.0,2.0,11.7,102.0,680.0,0.0,0.0,1.0,1.0,0.0
9996,2015.0,2.0,11.7,103.0,680.0,0.0,0.0,1.0,1.0,0.0
9997,2015.0,2.0,11.7,104.0,680.0,0.0,0.0,1.0,1.0,0.0
9998,2015.0,2.0,11.7,105.0,680.0,0.0,0.0,1.0,1.0,0.0
9999,2015.0,2.0,11.7,106.0,680.0,0.0,0.0,1.0,1.0,0.0
10000,2015.0,2.0,11.7,107.0,680.0,0.0,0.0,1.0,1.0,0.0
10001,2015.0,2.0,11.7,108.0,680.0,0.0,0.0,1.0,1.0,0.0
10002,2015.0,2.0,11.7,109.0,680.0,0.0,0.0,1.0,1.0,0.0
10003,2015.0,2.0,11.7,110.0,680.0,0.0,0.0,1.0,1.0,0.0
10004,2015.0,2.0,11.7,111.0,680.0,0.0,0.0,1.0,1.0,0.0
10005,2015.0,2.0,11.7,112.0,680.0,0.0,0.0,1.0,1.0,0.0
10006,2015.0,2.0,11.7,113.0,680.0,0.0,0.0,1.0,1.0,0.0
10007,2015.0,2.0,11.7,114.0,680.0,0.0,0.0,1.0,1.0,0.0
10008,2015.0,2.0,11.7,115.0,680.0,0.0,0.0,1.0,1.0,0.0
10009,2015.0,2.0,11.7,116.0,680.0,0.0,0.0,1.0,1.0,0.0
10010,2015.0,2.0,11.7,117.0,680.0,0.0,0.0,1.0,1.0,0.0
10011,2015.0,2.0,11.7,118.0,680.0,0.0,0.0,1.0,1.0,0.0
10012,2015.0,2.0,11.7,119.0,680.0,0.0,0.0,1.0,1.0,0.0
10013,2015.0,2.0,11.7,120.0,680.0,0.0,0.0,1.0,1.0,0.0
10014,2015.0,2.0,11.7,121.0,680.0,0.0,0.0,1.0,1.0,0.0
10015,2015.0,2.0,11.7,122.0,680.0,0.0,0.0,1.0,1.0,0.0
10016,2015.0,2.0,11.7,123.0,680.0,0.0,0.0,1.0,1.0,0.0
10017,2015.0,2.0,11.7,124.0,680.0,0.0,0.0,1.0,1.0,0.0
10018,2015.0,2.0,11.7,125.0,680.0,0.0,0.0,1.0,1.0,0.0
10019,2015.0,2.0,11.7,126.0,680.0,0.0,0.0,1.0,1.0,0.0
10020,2015.0,2.0,11.7,127.0,680.0,0.0,0.0,1.0,1.0,0.0
10021,2015.0,2.0,11.7,128.0,680.0,0.0,0.0,1.0,1.0,0.0
10022,2015.0,2.0,11.7,129.0,680.0,0.0,0.0,1.0,1.0,0.0
10023,2015.0,2.0,11.7,130.0,680.0,0.0,0.0,1.0,1.0,0.0
10024,2015.0,2.0,11.7,131.0,680.0,0.0,0.0,1.0,1.0,0.0
10025,2015.0,2.0,11.7,132.0,680.0,0.0,0.0,1.0,1.0,0.0
10026,2015.0,2.0,11.7,133.0,680.0,0.0,0.0,1.0,1.0,0.0
10027,2015.0,2.0,11.7,134.0,680.0,0.0,0.0,1.0,1.0,0.0
10028,2015.0,2.0,11.7,135.0,680.0,0.0,0.0,1.0,1.0,0.0
10029,2015.0,2.0,11.7,136.0,680.0,0.0,0.0,1.0,1.0,0.0
10030,2015.0,2.0,11.7,137.0,680.0,0.0,0.0,1.0,1.0,0.0
10031,2015.0,2.0,11.7,138.0,680.0,0.0,0.0,1.0,1.0,0.0
10032,2015.0,2.0,11.7,139.0,680.0,0.0,0.0,1.0,1.0,0.0
10033,2015.0,2.0,11.7,140.0,680.0,0.0,0.0,1.0,1.0,0.0
10034,2015.0,2.0,11.7,141.0,680.0,0.0,0.0,1.0,1.0,0.0
10035,2015.0,2.0,11.7,142.0,680.0,0.0,0.0,1.0,1.0,0.0
10036,2015.0,2.0,11.7,143.0,680.0,0.0,0.0,1.0,1.0,0.0
10037,2015.0,2.0,11.7,144.0,680.0,0.0,0.0,1.0,1.0,0.0
10038,2015.0,2.0,11.7,145.0,680.0,0.0,0.0,1.0,1.0,0.0
10039,2015.0,2.0,11.7,146.0,680.0,0.0,0.0,1.0,1.0,0.0
10040,2015.0,2.0,11.7,147.0,680.0,0.0,0.0,1.0,1.0,0.0
10041,2015.0,2.0,11.7,148.0,680.0,0.0,0.0,1.0,1.0,0.0
10042,2015.0,2.0,11.7,149.0,680.0,0.0,0.0,1.0,1.0,0.0
10043,2015.0,2.0,11.7,150.0,680.0,0.0,0.0,1.0,1.0,0.0
10044,2015.0,2.0,11.7,151.0,680.0,0.0,0.0,1.0,1.0,0.0
10045,2015.0,2.0,11.7,152.0,680.0,0.0,0.0,1.0,1.0,0.0
10046,2015.0,2.0,11.7,153.0,680.0,0.0,0.0,1.0,1.0,0.0
10047,2015.0,2.0,11.7,154.0,680.0,0.0,0.0,1.0,1.0,0.0
10048,2015.0,2.0,11.7,155.0,680.0,0.0,0.0,1.0,1.0,0.0
10049,2015.0,2.0,11.7,156.0,680.0,0.0,0.0,1.0,1.0,0.0
10050,2015.0,2.0,11.7,157.0,680.0,0.0,0.0,1.0,1.0,0.0
10051,2015.0,2.0,11.7,158.0,680.0,0.0,0.0,1.0,1.0,0.0
10052,2015.0,2.0,11.7,159.0,680.0,0.0,0.0,1.0,1.0,0.0
10053,2015.0,2.0,11.7,160.0,680.0,0.0,0.0,1.0,1.0,0.0
10054,2015.0,2.0,11.7,161.0,680.0,0.0,0.0,1.0,1.0,0.0
10055,2015.0,2.0,11.7,162.0,680.0,0.0,0.0,1.0,1.0,0.0
10056,2015.0,2.0,11.7,163.0,680.0,0.0,0.0,1.0,1.0,0.0
10057,2015.0,2.0,11.7,164.0,680.0,0.0,0.0,1.0,1.0,0.0
10058,2015.0,2.0,11.7,165.0,680.0,0.0,0.0,1.0,1.0,0.0
10059,2015.0,2.0,11.7,166.0,680.0,0.0,0.0,1.0,1.0,0.0
10060,2015.0,2.0,11.7,167.0,680.0,0.0,0.0,1.0,1.0,0.0
10061,2015.0,2.0,11.7,168.0,680.0,0.0,0.0,1.0,1.0,0.0
10062,2015.0,2.0,11.7,169.0,680.0,0.0,0.0,1.0,1.0,0.0
10063,2015.0,2.0,11.7,170.0,680.0,0.0,0.0,1.0,1.0,0.0
10064,2015.0,2.0,11.7,171.0,680.0,0.0,0.0,1.0,1.0,0.0
10065,2015.0,2.0,11.7,172.0,680.0,0.0,0.0,1.0,1.0,0.0
10066,2015.0,2.0,11.7,173.0,680.0,0.0,0.0,1.0,1.0,0.0
10067,2015.0,2.0,11.7,174.0,680.0,0.0,0.0,1.0,1.0,0.0
10068,2015.0,2.0,11.7,175.0,680.0,0.0,0.0,1.0,1.0,0.0
10069,2015.0,2.0,11.7,176.0,680.0,0.0,0.0,1.0,1.0,0.0
10070,2015.0,2.0,11.7,177.0,680.0,0.0,0.0,1.0,1.0,0.0
10071,2015.0,2.0,11.7,178.0,680.0,0.0,0.0,1.0,1.0,0.0
10072,2015.0,2.0,11.7,179.0,680.0,0.0,0.0,1.0,1.0,0.0
10073,2015.0,2.0,11.7,180.0,680.0,0.0,0.0,1.0,1.0,0.0
10074,2015.0,2.0,11.7,181.0,680.0,0.0,0.0,1.0,1.0,0.0
10075,2015.0,2.0,11.7,182.0,680.0,0.0,0.0,1.0,1.0,0.0
10076,2015.0,2.0,11.7,183.0,680.0,0.0,0.0,1.0,1.0,0.0
10077,2015.0,2.0,11.7,184.0,680.0,0.0,0.0,1.0,1.0,0.0
10078,2015.0,2.0,11.7,185.0,680.0,0.0,0.0,1.0,1.0,0.0
10079,2015.0,2.0,11.7,186.0,680.0,0.0,0.0,1.0,1.0,0.0
10080,2015.0,2.0,11.7,187.0,680.0,0.0,0.0,1.0,1.0,0.0
10081,2015.0,2.0,11.7,188.0,680.0,0.0,0.0,1.0,1.0,0.0
10082,2015.0,2.0,11.7,189.0,680.0,0.0,0.0,1.0,1.0,0.0
10083,2015.0,2.0,11.7,190.0,680.0,0.0,0.0,1.0,1.0,0.0
10084,2015.0,2.0,11.7,191.0,680.0,0.0,0.0,1.0,1.0,0.0
10085,2015.0,2.0,11.7,192.0,680.0,0.0,0.0,1.0,1.0,0.0
10086,2015.0,2.0,11.7,193.0,680.0,0.0,0.0,1.0,1.0,0.0
10087,2015.0,2.0,11.7,194.0,680.0,0.0,0.0,1.0,1.0,0.0
10088,2015.0,2.0,11.7,195.0,680.0,0.0,0.0,1.0,1.0,0.0
10089,2015.0,2.0,11.7,196.0,680.0,0.0,0.0,1.0,1.0,0.0
10090,2015.0,2.0,11.7,197.0,680.0,0.0,0.0,1.0,1.0,0.0
10091,2015.0,2.0,11.7,198.0,680.0,0.0,0.0,1.0,1.0,0.0
10092,2015.0,2.0,11.7,199.0,680.0,0.0,0.0,1.0,1.0,0.0
10093,2015.0,2.0,11.7,200.0,680.0,0.0,0.0,1.0,1.0,0.0
10094,2015.0,2.0,11.7,201.0,680.0,0.0,0.0,1.0,1.0,0.0
10095,2015.0,2.0,11.7,202.0,680.0,0.0,0.0,1.0,1.0,0.0
10096,2015.0,2.0,11.7,203.0,680.0,0.0,0.0,1.0,1.0,0.0
10097,2015.0,2.0,11.7,204.0,680.0,0.0,0.0,1.0,1.0,0.0
10098,2015.0,2.0,11.7,205.0,680.0,0.0,0.0,1.0,1.0,0.0
10099,2015.0,2.0,11.7,206.0,680.0,0.0,0.0,1.0,1.0,0.0
10100,2015.0,2.0,11.7,207.0,680.0,0.0,0.0,1.0,1.0,0.0
10101,2015.0,2.0,11.7,208.0,680.0,0.0,0.0,1.0,1.0,0.0
10102,2015.0,2.0,11.7,209.0,680.0,0.0,0.0,1.0,1.0,0.0
10103,2015.0,2.0,11.7,210.0,680.0,0.0,0.0,1.0,1.0,0.0
10104,2015.0,2.0,11.7,211.0,680.0,0.0,0.0,1.0,1.0,0.0
10105,2015.0,2.0,11.7,212.0,680.0,0.0,0.0,1.0,1.0,0.0
10106,2015.0,2.0,11.7,213.0,680.0,0.0,0.0,1.0,1.0,0.0
10107,2015.0,2.0,11.7,214.0,680.0,0.0,0.0,1.0,1.0,0.0
10108,2015.0,2.0,11.7,215.0,680.0,0.0,0.0,1.0,1.0,0.0
10109,2015.0,2.0,11.7,216.0,680.0,0.0,0.0,1.0,1.0,0.0
10110,2015.0,2.0,11.7,217.0,680.0,0.0,0.0,1.0,1.0,0.0
10111,2015.0,2.0,11.7,218.0,680.0,0.0,0.0,1.0,1.0,0.0
10112,2015.0,2.0,11.7,219.0,680.0,0.0,0.0,1.0,1.0,0.0
10113,2015.0,2.0,11.7,220.0,680.0,0.0,0.0,1.0,1.0,0.0
10114,2015.0,2.0,11.7,221.0,680.0,0.0,0.0,1.0,1.0,0.0
10115,2015.0,2.0,11.7,222.0,680.0,0.0,0.0,1.0,1.0,0.0
10116,2015.0,2.0,11.7,223.0,680.0,0.0,0.0,1.0,1.0,0.0
10117,2015.0,2.0,11.7,224.0,680.0,0.0,0.0,1.0,1.0,0.0
10118,2015.0,2.0,11.7,225.0,680.0,0.0,0.0,1.0,1.0,0.0
10119,2015.0,2.0,11.7,226.0,680.0,0.0,0.0,1.0,1.0,0.0
10120,2015.0,2.0,11.7,227.0,680.0,0.0,0.0,1.0,1.0,0.0
10121,2015.0,2.0,11.7,228.0,680.0,0.0,0.0,1.0,1.0,0.0
10122,2015.0,2.0,11.7,229.0,680.0,0.0,0.0,1.0,1.0,0.0
10123,2015.0,2.0,11.7,230.0,680.0,0.0,0.0,1.0,1.0,0.0
10124,2015.0,2.0,11.7,231.0,680.0,0.0,0.0,1.0,1.0,0.0
10125,2015.0,2.0,11.7,232.0,680.0,0.0,0.0,1.0,1.0,0.0
10126,2015.0,2.0,11.7,233.0,680.0,0.0,0.0,1.0,1.0,0.0
10127,2015.0,2.0,11.7,234.0,680.0,0.0,0.0,1.0,1.0,0.0
10128,2015.0,2.0,11.7,235.0,680.0,0.0,0.0,1.0,1.0,0.0
10129,2015.0,2.0,11.7,236.0,680.0,0.0,0.0,1.0,1.0,0.0
10130,2015.0,2.0,11.7,237.0,680.0,0.0,0.0,1.0,1.0,0.0
10131,2015.0,2.0,11.7,238.0,680.0,0.0,0.0,1.0,1.0,0.0
10132,2015.0,2.0,11.7,239.0,680.0,0.0,0.0,1.0,1.0,0.0
10133,2015.0,2.0,11.7,240.0,680.0,0.0,0.0,1.0,1.0,0.0
10134,2015.0,2.0,11.7,241.0,680.0,0.0,0.0,1.0,1.0,0.0
10135,2015.0,2.0,11.7,242.0,680.0,0.0,0.0,1.0,1.0,0.0
10136,2015.0,2.0,11.7,243.0,680.0,0.0,0.0,1.0,1.0,0.0
10137,2015.0,2.0,11.7,244.0,680.0,0.0,0.0,1.0,1.0,0.0
10138,2015.0,2.0,11.7,245.0,680.0,0.0,0.0,1.0,1.0,0.0
10139,2015.0,2.0,11.7,246.0,680.0,0.0,0.0,1.0,1.0,0.0
10140,2015.0,2.0,11.7,247.0,680.0,0.0,0.0,1.0,1.0,0.0
10141,2015.0,2.0,11.7,248.0,680.0,0.0,0.0,1.0,1.0,0.0
10142,2015.0,2.0,11.7,249.0,680.0,0.0,0.0,1.0,1.0,0.0
10143,2015.0,2.0,11.7,250.0,680.0,0.0,0.0,1.0,1.0,0.0
10144,2015.0,2.0,11.7,251.0,680.0,0.0,0.0,1.0,1.0,0.0
10145,2015.0,2.0,11.7,252.0,680.0,0.0,0.0,1.0,1.0,0.0
10146,2015.0,2.0,11.7,253.0,680.0,0.0,0.0,1.0,1.0,0.0
10147,2015.0,2.0,11.7,254.0,680.0,0.0,0.0,1.0,1.0,0.0
10148,2015.0,2.0,11.7,255.0,680.0,0.0,0.0,1.0,1.0,0.0
10149,2015.0,2.0,11.7,256.0,680.0,0.0,0.0,1.0,1.0,0.0
10150,2015.0,2.0,11.7,257.0,680.0,0.0,0.0,1.0,1.0,0.0
10151,2015.0,2.0,11.7,258.0,680.0,0.0,0.0,1.0,1.0,0.0
10152,2015.0,2.0,11.7,259.0,680.0,0.0,0.0,1.0,1.0,0.0
10153,2015.0,2.0,11.7,260.0,680.0,0.0,0.0,1.0,1.0,0.0
10154,2015.0,2.0,11.7,261.0,680.0,0.0,0.0,1.0,1.0,0.0
10155,2015.0,2.0,11.7,262.0,680.0,0.0,0.0,1.0,1.0,0.0
10156,2015.0,2.0,11.7,263.0,680.0,0.0,0.0,1.0,1.0,0.0
10157,2015.0,2.0,11.7,264.0,680.0,0.0,0.0,1.0,1.0,0.0
10158,2015.0,2.0,11.7,265.0,680.0,0.0,0.0,1.0,1.0,0.0
10159,2015.0,2.0,11.7,266.0,680.0,0.0,0.0,1.0,1.0,0.0
10160,2015.0,2.0,11.7,267.0,680.0,0.0,0.0,1.0,1.0,0.0
10161,2015.0,2.0,11.7,268.0,680.0,0.0,0.0,1.0,1.0,0.0
10162,2015.0,2.0,11.7,269.0,680.0,0.0,0.0,1.0,1.0,0.0
10163,2015.0,2.0,11.7,270.0,680.0,0.0,0.0,1.0,1.0,0.0
10164,2015.0,2.0,11.7,271.0,680.0,0.0,0.0,1.0,1.0,0.0
10165,2015.0,2.0,11.7,272.0,680.0,0.0,0.0,1.0,1.0,0.0
10166,2015.0,2.0,11.7,273.0,680.0,0.0,0.0,1.0,1.0,0.0
10167,2015.0,2.0,11.7,274.0,680.0,0.0,0.0,1.0,1.0,0.0
10168,2015.0,2.0,11.7,275.0,680.0,0.0,0.0,1.0,1.0,0.0
10169,2015.0,2.0,11.7,276.0,680.0,0.0,0.0,1.0,1.0,0.0
10170,2015.0,2.0,11.7,277.0,680.0,0.0,0.0,1.0,1.0,0.0
10171,2015.0,2.0,11.7,278.0,680.0,0.0,0.0,1.0,1.0,0.0
10172,2015.0,2.0,11.7,279.0,680.0,0.0,0.0,1.0,1.0,0.0
10173,2015.0,2.0,11.7,280.0,680.0,0.0,0.0,1.0,1.0,0.0
10174,2015.0,2.0,11.7,281.0,680.0,0.0,0.0,1.0,1.0,0.0
10175,2015.0,2.0,11.7,282.0,680.0,0.0,0.0,1.0,1.0,0.0
10176,2015.0,2.0,11.7,283.0,680.0,0.0,0.0,1.0,1.0,0.0
10177,2015.0,2.0,11.7,284.0,680.0,0.0,0.0,1.0,1.0,0.0
10178,2015.0,2.0,11.7,285.0,680.0,0.0,0.0,1.0,1.0,0.0
10179,2015.0,2.0,11.7,286.0,680.0,0.0,0.0,1.0,1.0,0.0
10180,2015.0,2.0,11.7,287.0,680.0,0.0,0.0,1.0,1.0,0.0
10181,2015.0,2.0,11.7,288.0,680.0,0.0,0.0,1.0,1.0,0.0
10182,2015.0,2.0,11.7,289.0,680.0,0.0,0.0,1.0,1.0,0.0
10183,2015.0,2.0,11.7,290.0,680.0,0.0,0.0,1.0,1.0,0.0
10184,2015.0,2.0,11.7,291.0,680.0,0.0,0.0,1.0,1.0,0.0
10185,2015.0,2.0,11.7,292.0,680.0,0.0,0.0,1.0,1.0,0.0
10186,2015.0,2.0,11.7,293.0,680.0,0.0,0.0,1.0,1.0,0.0
10187,2015.0,2.0,11.7,294.0,680.0,0.0,0.0,1.0,1.0,0.0
10188,2015.0,2.0,11.7,295.0,680.0,0.0,0.0,1.0,1.0,0.0
10189,2015.0,2.0,11.7,296.0,680.0,0.0,0.0,1.0,1.0,0.0
10190,2015.0,2.0,11.7,297.0,680.0,0.0,0.0,1.0,1.0,0.0
10191,2015.0,2.0,11.7,298.0,680.0,0.0,0.0,1.0,1.0,0.0
10192,2015.0,2.0,11.7,299.0,680.0,0.0,0.0,1.0,1.0,0.0
10193,2015.0,2.0,11.7,300.0,680.0,0.0,0.0,1.0,1.0,0.0
10194,2015.0,2.0,11.7,301.0,680.0,0.0,0.0,1.0,1.0,0.0
10195,2015.0,2.0,11.7,302.0,680.0,0.0,0.0,1.0,1.0,0.0
10196,2015.0,2.0,11.7,303.0,680.0,0.0,0.0,1.0,1.0,0.0
10197,2015.0,2.0,11.7,304.0,680.0,0.0,0.0,1.0,1.0,0.0
10198,2015.0,2.0,11.7,305.0,680.0,0.0,0.0,1.0,1.0,0.0
10199,2015.0,2.0,11.7,306.0,680.0,0.0,0.0,1.0,1.0,0.0
10200,2015.0,2.0,11.7,307.0,680.0,0.0,0.0,1.0,1.0,0.0
10201,2015.0,2.0,11.7,308.0,680.0,0.0,0.0,1.0,1.0,0.0
10202,2015.0,2.0,11.7,309.0,680.0,0.0,0.0,1.0,1.0,0.0
10203,2015.0,2.0,11.7,310.0,680.0,0.0,0.0,1.0,1.0,0.0
10204,2015.0,2.0,11.7,311.0,680.0,0.0,0.0,1.0,1.0,0.0
10205,2015.0,2.0,11.7,312.0,680.0,0.0,0.0,1.0,1.0,0.0
10206,2015.0,2.0,11.7,313.0,680.0,0.0,0.0,1.0,1.0,0.0
10207,2015.0,2.0,11.7,314.0,680.0,0.0,0.0,1.0,1.0,0.0
10208,2015.0,2.0,11.7,315.0,680.0,0.0,0.0,1.0,1.0,0.0
10209,2015.0,2.0,11.7,316.0,680.0,0.0,0.0,1.0,1.0,0.0
10210,2015.0,2.0,11.7,317.0,680.0,0.0,0.0,1.0,1.0,0.0
10211,2015.0,2.0,11.7,318.0,680.0,0.0,0.0,1.0,1.0,0.0
10212,2015.0,2.0,11.7,319.0,680.0,0.0,0.0,1.0,1.0,0.0
10213,2015.0,2.0,11.7,320.0,680.0,0.0,0.0,1.0,1.0,0.0
10214,2015.0,2.0,11.7,321.0,680.0,0.0,0.0,1.0,1.0,0.0
10215,2015.0,2.0,11.7,322.0,680.0,0.0,0.0,1.0,1.0,0.0
10216,2015.0,2.0,11.7,323.0,680.0,0.0,0.0,1.0,1.0,0.0
10217,2015.0,2.0,11.7,324.0,680.0,0.0,0.0,1.0,1.0,0.0
10218,2015.0,2.0,11.7,325.0,680.0,0.0,0.0,1.0,1.0,0.0
10219,2015.0,2.0,11.7,326.0,680.0,0.0,0.0,1.0,1.0,0.0
10220,2015.0,2.0,11.7,327.0,680.0,0.0,0.0,1.0,1.0,0.0
10221,2015.0,2.0,11.7,328.0,680.0,0.0,0.0,1.0,1.0,0.0
10222,2015.0,2.0,11.7,329.0,801.0,0.0,0.0,1.0,1.0,0.0
10223,2016.0,1.0,26.4,1.0,672.0,0.0,0.0,1.0,1.0,0.0
10224,2016.0,1.0,26.4,2.0,672.0,0.0,0.0,1.0,1.0,0.0
10225,2016.0,1.0,26.4,3.0,672.0,0.0,0.0,1.0,1.0,0.0
10226,2016.0,1.0,26.4,4.0,672.0,0.0,0.0,1.0,1.0,0.0
10227,2016.0,1.0,26.4,5.0,672.0,0.0,0.0,1.0,1.0,0.0
10228,2016.0,1.0,26.4,6.0,672.0,0.0,0.0,1.0,1.0,0.0
10229,2016.0,1.0,26.4,7.0,672.0,0.0,0.0,1.0,1.0,0.0
10230,2016.0,1.0,26.4,8.0,672.0,0.0,0.0,1.0,1.0,0.0
10231,2016.0,1.0,26.4,9.0,672.0,0.0,0.0,1.0,1.0,0.0
10232,2016.0,1.0,26.4,10.0,672.0,0.0,0.0,1.0,1.0,0.0
10233,2016.0,1.0,26.4,11.0,672.0,0.0,0.0,1.0,1.0,0.0
10234,2016.0,1.0,26.4,12.0,672.0,0.0,0.0,1.0,1.0,0.0
10235,2016.0,1.0,26.4,13.0,672.0,0.0,0.0,1.0,1.0,0.0
10236,2016.0,1.0,26.4,14.0,672.0,0.0,0.0,1.0,1.0,0.0
10237,2016.0,1.0,26.4,15.0,672.0,0.0,0.0,1.0,1.0,0.0
10238,2016.0,1.0,26.4,16.0,672.0,0.0,0.0,1.0,1.0,0.0
10239,2016.0,1.0,26.4,17.0,672.0,0.0,0.0,1.0,1.0,0.0
10240,2016.0,1.0,26.4,18.0,672.0,0.0,0.0,1.0,1.0,0.0
10241,2016.0,1.0,26.4,19.0,672.0,0.0,0.0,1.0,1.0,0.0
10242,2016.0,1.0,26.4,20.0,672.0,0.0,0.0,1.0,1.0,0.0
10243,2016.0,1.0,26.4,21.0,672.0,0.0,0.0,1.0,1.0,0.0
10244,2016.0,1.0,26.4,22.0,672.0,0.0,0.0,1.0,1.0,0.0
10245,2016.0,1.0,26.4,23.0,672.0,0.0,0.0,1.0,1.0,0.0
10246,2016.0,1.0,26.4,24.0,672.0,0.0,0.0,1.0,1.0,0.0
10247,2016.0,1.0,26.4,25.0,672.0,0.0,0.0,1.0,1.0,0.0
10248,2016.0,1.0,26.4,26.0,672.0,0.0,0.0,1.0,1.0,0.0
10249,2016.0,1.0,26.4,27.0,672.0,0.0,0.0,1.0,1.0,0.0
10250,2016.0,1.0,26.4,28.0,672.0,0.0,0.0,1.0,1.0,0.0
10251,2016.0,1.0,26.4,29.0,672.0,0.0,0.0,1.0,1.0,0.0
10252,2016.0,1.0,26.4,30.0,672.0,0.0,0.0,1.0,1.0,0.0
10253,2016.0,1.0,26.4,31.0,672.0,0.0,0.0,1.0,1.0,0.0
10254,2016.0,1.0,26.4,32.0,672.0,0.0,0.0,1.0,1.0,0.0
10255,2016.0,1.0,26.4,33.0,672.0,0.0,0.0,1.0,1.0,0.0
10256,2016.0,1.0,26.4,34.0,672.0,0.0,0.0,1.0,1.0,0.0
10257,2016.0,1.0,26.4,35.0,672.0,0.0,0.0,1.0,1.0,0.0
10258,2016.0,1.0,26.4,36.0,672.0,0.0,0.0,1.0,1.0,0.0
10259,2016.0,1.0,26.4,37.0,672.0,0.0,0.0,1.0,1.0,0.0
10260,2016.0,1.0,26.4,38.0,672.0,0.0,0.0,1.0,1.0,0.0
10261,2016.0,1.0,26.4,39.0,672.0,0.0,0.0,1.0,1.0,0.0
10262,2016.0,1.0,26.4,40.0,672.0,0.0,0.0,1.0,1.0,0.0
10263,2016.0,1.0,26.4,41.0,672.0,0.0,0.0,1.0,1.0,0.0
10264,2016.0,1.0,26.4,42.0,672.0,0.0,0.0,1.0,1.0,0.0
10265,2016.0,1.0,26.4,43.0,672.0,0.0,0.0,1.0,1.0,0.0
10266,2016.0,1.0,26.4,44.0,672.0,0.0,0.0,1.0,1.0,0.0
10267,2016.0,1.0,26.4,45.0,672.0,0.0,0.0,1.0,1.0,0.0
10268,2016.0,1.0,26.4,46.0,672.0,0.0,0.0,1.0,1.0,0.0
10269,2016.0,1.0,26.4,47.0,672.0,0.0,0.0,1.0,1.0,0.0
10270,2016.0,1.0,26.4,48.0,672.0,0.0,0.0,1.0,1.0,0.0
10271,2016.0,1.0,26.4,49.0,672.0,0.0,0.0,1.0,1.0,0.0
10272,2016.0,1.0,26.4,50.0,672.0,0.0,0.0,1.0,1.0,0.0
10273,2016.0,1.0,26.4,51.0,672.0,0.0,0.0,1.0,1.0,0.0
10274,2016.0,1.0,26.4,52.0,672.0,0.0,0.0,1.0,1.0,0.0
10275,2016.0,1.0,26.4,53.0,672.0,0.0,0.0,1.0,1.0,0.0
10276,2016.0,1.0,26.4,54.0,672.0,0.0,0.0,1.0,1.0,0.0
10277,2016.0,1.0,26.4,55.0,672.0,0.0,0.0,1.0,1.0,0.0
10278,2016.0,1.0,26.4,56.0,672.0,0.0,0.0,1.0,1.0,0.0
10279,2016.0,1.0,26.4,57.0,672.0,0.0,0.0,1.0,1.0,0.0
10280,2016.0,1.0,26.4,58.0,672.0,0.0,0.0,1.0,1.0,0.0
10281,2016.0,1.0,26.4,59.0,672.0,0.0,0.0,1.0,1.0,0.0
10282,2016.0,1.0,26.4,60.0,672.0,0.0,0.0,1.0,1.0,0.0
10283,2016.0,1.0,26.4,61.0,672.0,0.0,0.0,1.0,1.0,0.0
10284,2016.0,1.0,26.4,62.0,672.0,0.0,0.0,1.0,1.0,0.0
10285,2016.0,1.0,26.4,63.0,672.0,0.0,0.0,1.0,1.0,0.0
10286,2016.0,1.0,26.4,64.0,672.0,0.0,0.0,1.0,1.0,0.0
10287,2016.0,1.0,26.4,65.0,672.0,0.0,0.0,1.0,1.0,0.0
10288,2016.0,1.0,26.4,66.0,672.0,0.0,0.0,1.0,1.0,0.0
10289,2016.0,1.0,26.4,67.0,672.0,0.0,0.0,1.0,1.0,0.0
10290,2016.0,1.0,26.4,68.0,672.0,0.0,0.0,1.0,1.0,0.0
10291,2016.0,1.0,26.4,69.0,672.0,0.0,0.0,1.0,1.0,0.0
10292,2016.0,1.0,26.4,70.0,672.0,0.0,0.0,1.0,1.0,0.0
10293,2016.0,1.0,26.4,71.0,672.0,0.0,0.0,1.0,1.0,0.0
10294,2016.0,1.0,26.4,72.0,672.0,0.0,0.0,1.0,1.0,0.0
10295,2016.0,1.0,26.4,73.0,672.0,0.0,0.0,1.0,1.0,0.0
10296,2016.0,1.0,26.4,74.0,672.0,0.0,0.0,1.0,1.0,0.0
10297,2016.0,1.0,26.4,75.0,672.0,0.0,0.0,1.0,1.0,0.0
10298,2016.0,1.0,26.4,76.0,672.0,0.0,0.0,1.0,1.0,0.0
10299,2016.0,1.0,26.4,77.0,672.0,0.0,0.0,1.0,1.0,0.0
10300,2016.0,1.0,26.4,78.0,672.0,0.0,0.0,1.0,1.0,0.0
10301,2016.0,1.0,26.4,79.0,672.0,0.0,0.0,1.0,1.0,0.0
10302,2016.0,1.0,26.4,80.0,672.0,0.0,0.0,1.0,1.0,0.0
10303,2016.0,1.0,26.4,81.0,672.0,0.0,0.0,1.0,1.0,0.0
10304,2016.0,1.0,26.4,82.0,672.0,0.0,0.0,1.0,1.0,0.0
10305,2016.0,1.0,26.4,83.0,672.0,0.0,0.0,1.0,1.0,0.0
10306,2016.0,1.0,26.4,84.0,672.0,0.0,0.0,1.0,1.0,0.0
10307,2016.0,1.0,26.4,85.0,672.0,0.0,0.0,1.0,1.0,0.0
10308,2016.0,1.0,26.4,86.0,672.0,0.0,0.0,1.0,1.0,0.0
10309,2016.0,1.0,26.4,87.0,672.0,0.0,0.0,1.0,1.0,0.0
